Ticker,Date,Open,High,Low,Close,Volume,Quarter,Split
QQQ,2025-01-08,511.2736514045927,513.1000201476976,506.7969699488272,511.4622497558594,30777800,Q1,train
AAPL,2025-01-10,238.28077607985776,238.42970445265777,231.3212870184269,235.1435546875,61710900,Q1,train
MSFT,2025-01-10,418.8631684887605,418.9420687753876,409.3836648034606,413.2603149414063,20201100,Q1,train
NVDA,2025-01-10,137.24503329388114,139.71135128077043,134.01985409411645,135.70733642578125,207602500,Q1,train
QQQ,2025-01-10,507.700292461824,507.799529251394,500.1961615298894,503.4419860839844,40532500,Q1,train
AAPL,2025-01-13,231.8474698930612,232.9792558543989,228.06492247356016,232.7111968994141,49630700,Q1,train
MSFT,2025-01-13,409.6007014640922,412.8164377086338,406.690782868284,411.5242309570313,17604800,Q1,train
NVDA,2025-01-13,129.79615256902926,133.29093305056014,129.31685741876072,133.03131103515625,204808900,Q1,train
QQQ,2025-01-13,497.4962392396563,502.28059733248006,496.0073239549711,501.8240051269531,31694200,Q1,train
AAPL,2025-01-14,233.05869925952223,234.41882398797216,230.79512716232853,231.5992889404297,39435300,Q1,train
MSFT,2025-01-14,412.1357932076061,414.0395749911103,405.14208486737954,410.0248718261719,16935900,Q1,train
NVDA,2025-01-14,135.84710238324766,136.1766120600162,129.85605059334506,131.56349182128906,195590500,Q1,train
QQQ,2025-01-14,504.9804910575475,506.39001083545065,497.8833343601906,501.3475341796875,33737200,Q1,train
AAPL,2025-01-15,232.94949481929564,237.2383779015073,232.74100113522096,236.15621948242188,39832000,Q1,train
MSFT,2025-01-15,413.4379027909623,422.3353935398116,412.5895665870108,420.5203857421875,19637800,Q1,train
NVDA,2025-01-15,133.45068552943664,136.2465130176968,131.09420431967888,136.03683471679688,185217300,Q1,train
QQQ,2025-01-15,509.2387301124164,514.0230569301199,507.6802948725127,512.881591796875,34957600,Q1,train
AAPL,2025-01-16,235.63995285298608,236.29518618874627,226.38709407905125,226.6154327392578,71759100,Q1,train
MSFT,2025-01-16,422.8778842735224,423.6571336957602,418.6264203199314,418.8138122558594,15300000,Q1,train
NVDA,2025-01-16,138.4332346192246,138.54307117698642,133.2909213149963,133.3708038330078,209235600,Q1,train
QQQ,2025-01-16,515.1448467748171,515.224272558158,509.1594384871324,509.2884826660156,28229000,Q1,train
AAPL,2025-01-17,230.44764042021455,230.6164138035219,226.833866130533,228.32305908203125,68488300,Q1,train
MSFT,2025-01-17,428.1947089431654,428.57942688248704,422.3551241092644,423.2034301757813,26197500,Q1,train
NVDA,2025-01-17,136.48614039423094,138.29343848833506,135.2579791055137,137.50462341308594,201188800,Q1,train
QQQ,2025-01-17,518.9861821179226,520.1971979799845,509.3181691473964,517.8843994140625,51837900,Q1,train
AAPL,2025-01-21,222.38612124582832,222.803093405302,217.79941234276583,221.03591918945312,98070400,Q1,train
MSFT,2025-01-21,424.3575582513444,425.0480336398343,419.82002384260585,422.6806335449219,26085700,Q1,train
NVDA,2025-01-21,138.95245710585658,141.61847317570314,136.88553704004724,140.61996459960938,197749000,Q1,train
QQQ,2025-01-21,520.6042324328826,522.0832120911833,516.2169118563148,520.921875,23628000,Q1,train
AAPL,2025-01-22,218.2064751614249,222.5052806842356,218.2064751614249,222.2173767089844,64126500,Q1,train
MSFT,2025-01-22,431.6175824572203,441.1957044539868,430.0787709144918,440.1402587890625,27803800,Q1,train
NVDA,2025-01-22,144.44426793757484,147.56958971587568,143.45573886876412,146.85067749023438,237651400,Q1,train
QQQ,2025-01-22,525.6565483001042,529.8751413083515,525.3488415863966,527.5822143554688,33593000,Q1,train
AAPL,2025-01-23,223.1208199792776,225.394314538592,220.69839703644928,222.0485992431641,60234800,Q1,train
MSFT,2025-01-23,435.9973147591307,440.6828062638951,435.5041051270503,440.6433410644531,18389300,Q1,train
NVDA,2025-01-23,144.8337106624021,147.01045262591376,143.5056920734559,147.00047302246094,155915500,Q1,train
QQQ,2025-01-23,525.1304247166951,528.8229657869698,524.5448186856646,528.703857421875,23096600,Q1,train
AAPL,2025-01-24,223.1605018815617,224.00438385368136,219.81478693461756,221.17491149902344,54697900,Q1,train
MSFT,2025-01-24,439.1143639891968,440.5841189283991,435.4054182545328,438.029296875,15549500,Q1,train
NVDA,2025-01-24,148.14874363197046,148.74785499769604,141.66843136501245,142.40731811523438,234657600,Q1,train
QQQ,2025-01-24,529.0810884811151,529.8453571094432,524.2470818339253,525.7161254882812,19878300,Q1,train
AAPL,2025-01-27,222.40601266103107,230.47742834163907,222.36629236472388,228.2039337158203,94863400,Q1,train
MSFT,2025-01-27,418.2516146753107,429.2896479328885,417.74853125025015,428.6583251953125,35647800,Q1,train
NVDA,2025-01-27,124.6138830305536,128.20850504229963,116.52595684106744,118.24339294433594,818830900,Q1,train
QQQ,2025-01-27,507.2238554261772,514.1621916220109,506.3801306258622,510.41015625,60771700,Q1,train
AAPL,2025-01-28,229.1867945454765,238.4594987479956,229.147074251248,236.54339599609372,75707600,Q1,train
MSFT,2025-01-28,428.6977608632086,442.2906153004339,425.5214900534852,441.1266479492188,23491700,Q1,train
NVDA,2025-01-28,121.62835222502514,128.80763280108368,116.07664583818588,128.7976531982422,579666400,Q1,train
QQQ,2025-01-28,511.4125906777684,519.135127001106,507.9980395084438,517.9539184570312,33194200,Q1,train
AAPL,2025-01-29,232.43322998057815,238.1318804363608,232.32402189200357,237.63548278808597,45486100,Q1,train
MSFT,2025-01-29,440.6235877197962,440.81100977301065,434.41900262341227,436.3227844238281,23581400,Q1,train
NVDA,2025-01-29,126.31135328562937,126.70077107762197,119.8709750783515,123.5155258178711,467120600,Q1,train
QQQ,2025-01-29,518.5990994614392,518.7281436223639,513.0801896776674,516.9811401367188,26649000,Q1,train
AAPL,2025-01-30,236.95044029141235,239.05516137192973,235.500967711044,235.8782196044922,55658300,Q1,train
MSFT,2025-01-30,413.0827588425547,417.1172097708342,407.5489615626973,409.3540954589844,54586300,Q1,train
NVDA,2025-01-30,122.9164122570478,124.81358019968631,117.92386904906036,124.46410369873048,392925500,Q1,train
QQQ,2025-01-30,519.8398489654351,522.2121410225601,514.380493502768,519.1846923828125,27431300,Q1,train
AAPL,2025-01-31,245.40904807772532,245.40904807772532,231.7581140684966,234.29966735839844,100959800,Q1,train
MSFT,2025-01-31,413.2899333042713,414.976701732093,409.27519987674,409.4231567382813,34161900,Q1,train
NVDA,2025-01-31,123.59540412169352,127.6593341751579,119.01225290264884,119.89093780517578,388161100,Q1,train
QQQ,2025-01-31,523.0260873773669,527.5921301044531,517.338450995146,518.4302978515625,38755200,Q1,train
AAPL,2025-02-03,228.3329787245057,230.15971829856625,224.0738787357251,226.3672332763672,73063300,Q1,train
MSFT,2025-02-03,406.0101743775102,409.7684293585694,403.1100993381394,405.3394165039063,25679100,Q1,train
NVDA,2025-02-03,114.57888277703152,118.39318602096668,112.84147962875149,116.4860382080078,371235700,Q1,train
QQQ,2025-02-03,509.6754636986273,517.0009308639123,507.2733642921369,514.2811889648438,40580800,Q1,train
AAPL,2025-02-04,225.61271003037928,231.45035067549784,225.0170268486458,231.1227264404297,45067300,Q1,train
MSFT,2025-02-04,407.0853452090854,408.2986516716073,404.1753965052981,406.7696838378906,20532100,Q1,train
NVDA,2025-02-04,116.78557092036436,121.01924546805154,116.52595653802958,118.47305297851562,256550000,Q1,train
QQQ,2025-02-04,514.7974890430145,521.2295844539116,514.4004206860424,520.5942993164062,26046800,Q1,train
AAPL,2025-02-05,226.88348940722173,230.9936609938165,226.62536810475493,230.79510498046875,39620300,Q1,train
MSFT,2025-02-05,406.749979083578,408.2098602907994,404.8264495269334,407.6772155761719,16316700,Q1,train
NVDA,2025-02-05,121.57842315704724,124.8135892575584,120.57991444298676,124.6438446044922,262230800,Q1,train
QQQ,2025-02-05,517.9638671852232,523.11551659981,516.7727228160936,522.9566650390625,21134100,Q1,train
AAPL,2025-02-06,229.62360070928509,232.11552641696264,228.76979621063217,231.53970336914065,29925300,Q1,train
MSFT,2025-02-06,408.3775613386283,412.5205341470821,408.3775613386283,410.1728515625,16309800,Q1,train
NVDA,2025-02-06,127.22995239056334,128.57794497214795,125.02324949979864,128.48806762695312,251483600,Q1,train
QQQ,2025-02-06,523.4628423892975,525.8947492260023,521.8548188906348,525.686279296875,19434500,Q1,train
AAPL,2025-02-07,230.9241838961893,232.31409120281864,225.6226456863809,225.989990234375,39707200,Q1,train
MSFT,2025-02-07,410.8238533335017,412.96436600470287,402.5576561425311,404.1852416992188,22886800,Q1,train
NVDA,2025-02-07,129.0273069895586,130.17558600299384,124.81359867926386,129.64637756347656,228186300,Q1,train
QQQ,2025-02-07,526.2223405922623,528.1678176426686,518.3310780658987,519.0556640625,29605500,Q1,train
AAPL,2025-02-10,228.1666073624245,229.1803610121675,225.81108525741095,226.25833129882807,33115600,Q1,train
MSFT,2025-02-10,408.0914590052598,409.8176925215145,405.33937124502273,406.6217041015625,20817900,Q1,train
NVDA,2025-02-10,129.89598286165247,134.79866384787866,129.76618710141213,133.3708038330078,216989100,Q1,train
QQQ,2025-02-10,523.3239005134812,526.4407109622551,522.8574028177311,525.3389282226562,20852800,Q1,train
AAPL,2025-02-11,226.80497424991785,233.79199753404615,226.7354100570617,231.1979522705078,53718400,Q1,train
MSFT,2025-02-11,404.0767828884028,406.88805357704496,403.741373863551,405.8523254394531,18140600,Q1,train
NVDA,2025-02-11,132.38230132778313,134.27946199343057,130.8246300046561,132.6019744873047,178902400,Q1,train
QQQ,2025-02-11,522.0732896066455,526.0039872775455,521.9442454321847,524.0882568359375,19325500,Q1,train
AAPL,2025-02-12,229.78663009476247,235.51142789245532,229.26980470124647,235.4219665527344,45243300,Q1,train
MSFT,2025-02-12,401.6797299133385,405.1716621007933,398.87830316572246,403.4848937988281,19121700,Q1,train
NVDA,2025-02-12,129.8261026458349,132.04279313100764,128.88750205027108,130.94442749023438,160278600,Q1,train
QQQ,2025-02-12,518.4402741025981,525.2793726405877,518.0928847804781,524.3959350585938,25009400,Q1,train
AAPL,2025-02-13,235.4617298072221,240.85852795215615,234.1299251101732,240.0534820556641,53614100,Q1,train
MSFT,2025-02-13,401.4726062482461,405.4182829681306,400.8412835235649,404.9645385742188,23891700,Q1,train
NVDA,2025-02-13,131.36380821970238,136.29644386397356,130.9743904181038,135.08824157714844,197430000,Q1,train
QQQ,2025-02-13,526.0635838146525,532.2574623508953,525.2794434932922,531.9398803710938,28714800,Q1,train
AAPL,2025-02-14,239.77522427175464,244.04894114679905,239.51681912694212,243.1047515869141,40896200,Q1,train
MSFT,2025-02-14,402.25191655873215,403.35670130819824,400.3678521686821,402.8832092285156,22758500,Q1,train
NVDA,2025-02-14,136.27645326854343,139.042326433892,135.29791907929888,138.64292907714844,195479600,Q1,train
QQQ,2025-02-14,532.0489565555039,534.8580601398642,531.7114424599516,534.1731567382812,17862600,Q1,train
AAPL,2025-02-18,242.65747382373945,243.6811760890431,240.3615975750387,242.97552490234372,48822500,Q1,train
MSFT,2025-02-18,402.4590098668831,405.0237056562673,400.9793811541372,404.0767517089844,21423100,Q1,train
NVDA,2025-02-18,141.05932980350207,143.226091877041,137.72429913092634,139.19210815429688,219176600,Q1,train
QQQ,2025-02-18,535.7414804029439,536.0095045421328,532.078746365208,535.3841552734375,20565000,Q1,train
AAPL,2025-02-19,243.16435439309652,244.5060925083624,241.6735241546838,243.37306213378903,32204200,Q1,train
MSFT,2025-02-19,402.34067225656025,409.8473079963777,402.1137850010984,409.1370849609375,24114200,Q1,train
NVDA,2025-02-19,139.3019353271886,141.14918241151278,137.01535723812603,139.02235412597656,167536000,Q1,train
QQQ,2025-02-19,534.5901501639886,536.8135875991883,532.4957569178074,535.5331420898438,19666900,Q1,train
AAPL,2025-02-20,243.442620363674,245.2713683243621,242.79658488378956,244.32717895507807,32316900,Q1,train
MSFT,2025-02-20,410.47144681938056,414.4447923675228,407.75335474991726,411.30169677734375,23508700,Q1,train
NVDA,2025-02-20,139.8211794831435,140.45024487315197,136.5860056380014,139.90106201171875,143903600,Q1,train
QQQ,2025-02-20,534.7488640035847,535.1161249242239,528.52523935916,533.2599487304688,26550800,Q1,train
AAPL,2025-02-21,244.44645306890683,247.1697083342209,243.72091995824803,244.0489044189453,53197400,Q1,train
MSFT,2025-02-21,412.4976109270871,413.19936436928833,403.1572771359109,403.4735412597656,27524800,Q1,train
NVDA,2025-02-21,139.83115735009994,141.24905316966826,133.83012530319377,134.22952270507812,228217600,Q1,train
QQQ,2025-02-21,534.4015384269126,534.4214100198424,521.8251828832033,522.1924438476562,47093800,Q1,train
AAPL,2025-02-24,243.43269920852308,247.33868242018207,242.92582237394555,245.5894470214844,51326400,Q1,train
MSFT,2025-02-24,403.7700579395831,404.620064859675,394.68668732557927,399.3123779296875,26443700,Q1,train
NVDA,2025-02-24,136.35634186179794,138.383313247837,129.88600993089565,130.08570861816406,251381100,Q1,train
QQQ,2025-02-24,523.979014688761,525.1602231091551,515.6907447415672,516.0281982421875,39268400,Q1,train
AAPL,2025-02-25,246.48393846255715,248.47171215983585,243.41283173998391,245.52980041503903,48013300,Q1,train
MSFT,2025-02-25,396.4460859350655,397.25657880262406,392.09714469384,393.283203125,29387400,Q1,train
NVDA,2025-02-25,129.78614928447132,130.0058224050398,124.25441810041912,126.44114685058594,271428700,Q1,train
QQQ,2025-02-25,515.4028460127145,515.4822717823216,505.6752793876824,509.526611328125,48940000,Q1,train
AAPL,2025-02-26,242.83637220684057,243.48239258336395,237.66816369812489,238.89064025878903,44433600,Q1,train
MSFT,2025-02-26,393.3919661639477,398.917102708898,389.6755831630129,395.0920104980469,19619000,Q1,train
NVDA,2025-02-26,129.79615892181477,133.53057192522448,128.29839578499454,131.084228515625,322553800,Q1,train
QQQ,2025-02-26,511.72034015672153,515.8197643424149,507.591048002011,510.7574768066406,34457600,Q1,train
AAPL,2025-02-27,237.94645181292125,240.9778097055873,235.61081167459412,235.84934997558597,41153600,Q1,train
MSFT,2025-02-27,396.61410618114576,401.0322425664148,387.6197164134029,387.97552490234375,21127400,Q1,train
NVDA,2025-02-27,134.7986697104659,134.8086493121392,119.83102696232622,119.97081756591795,443175800,Q1,train
QQQ,2025-02-27,514.3011233717788,515.2341793751592,496.3547141457957,496.5730895996094,52448000,Q1,train
AAPL,2025-02-28,235.5014815283524,240.61005923211764,228.7927454203557,240.3615875244141,56833400,Q1,train
MSFT,2025-02-28,388.104042520749,393.016377739764,382.0847072800103,392.3837890625,32845700,Q1,train
NVDA,2025-02-28,117.84399213493025,124.90344826210318,116.2264129341289,124.73370361328124,389091100,Q1,train
QQQ,2025-02-28,496.4341995419912,505.02027267121787,493.2578344308949,504.414794921875,47654000,Q1,train
AAPL,2025-03-03,240.3118838035197,242.5381957053339,234.66661403302143,236.5748748779297,47184000,Q1,train
MSFT,2025-03-03,394.1925506012372,394.1925506012372,381.6794393165997,383.9823913574219,23007700,Q1,train
NVDA,2025-03-03,123.32581202011416,123.51552349340125,112.11255593535712,113.88990020751952,411381400,Q1,train
QQQ,2025-03-03,507.7399630206097,509.2487196326077,489.9325334541656,493.37689208984375,44587200,Q1,train
AAPL,2025-03-04,236.25684921580157,238.6024227827577,233.2453581153048,234.4877166748047,53798100,Q1,train
MSFT,2025-03-04,378.9514422192701,388.0249203607145,376.5792952112664,384.1009826660156,29342900,Q1,train
NVDA,2025-03-04,110.48499132597254,119.13207287466712,109.9457957033308,115.81702423095705,398163300,Q1,train
QQQ,2025-03-04,490.5280988504062,500.0174498903787,484.1356867718227,491.8879699707031,67875400,Q1,train
AAPL,2025-03-05,233.98082285378285,235.1039197629907,227.82866128733943,234.2988739013672,47227600,Q1,train
MSFT,2025-03-05,384.822533208354,397.0094866568717,384.29868393839774,396.3670043945313,23433100,Q1,train
NVDA,2025-03-05,117.40464986998916,118.10360288358513,114.33922859376143,117.12506866455078,284337900,Q1,train
QQQ,2025-03-05,492.5331995401363,499.90828614862966,487.6297026672125,498.3002624511719,46323700,Q1,train
AAPL,2025-03-06,233.00684447444675,236.4059358119138,231.73467047090972,233.8914031982422,45170400,Q1,train
