Ticker,Date,Open,High,Low,Close,Volume
NVDA,2021-08-31,22.62075674664323,22.62075674664323,22.04763890496798,22.311771392822266,259850000
NVDA,2021-09-01,22.41144855038439,22.622754957763057,22.28386700045794,22.367591857910156,201767000
NVDA,2021-09-02,22.444341223157213,22.51909665177635,22.22207110229776,22.32274055480957,187834000
NVDA,2021-09-03,22.2519691858628,22.91080616281464,22.12737809725463,22.768274307250977,280532000
NVDA,2021-09-07,22.758307882725695,22.82409196545465,22.4483244181334,22.587867736816406,198107000
NVDA,2021-09-08,22.43935888934045,22.536041717228212,21.905110981321915,22.265928268432617,254434000
NVDA,2021-09-09,22.23901265299159,22.464273188352024,22.058604988452572,22.104454040527344,196856000
NVDA,2021-09-10,22.274896532355616,22.551987038677307,22.197152562012025,22.40447235107422,248376000
NVDA,2021-09-13,22.60979964648237,22.888884438479984,21.78650131614353,22.079540252685547,297500000
NVDA,2021-09-14,22.20212822105422,22.33668680434653,22.013747345110296,22.16923713684082,199755000
NVDA,2021-09-15,22.236024626845165,22.293835464685625,21.894146209939382,22.267919540405273,166538000
NVDA,2021-09-16,22.110430136784576,22.204122484237843,21.855267109158763,22.16923713684082,156033000
NVDA,2021-09-17,22.227052672404977,22.247983887075033,21.758590795663608,21.82836151123047,294503000
NVDA,2021-09-20,21.076826867613953,21.362888683857676,20.594410879277827,21.043935775756836,349440000
NVDA,2021-09-21,21.3469404733302,21.35491372577289,20.88146906785273,21.17650032043457,204688000
NVDA,2021-09-22,21.296108496012426,21.888165314452635,21.126664510196306,21.86922836303711,268726000
NVDA,2021-09-23,22.067570844468374,22.461279102173783,21.81838869165872,22.4084529876709,248555000
NVDA,2021-09-24,21.99780629061381,22.076548344372082,21.789490317687935,22.008769989013672,217655000
NVDA,2021-09-27,21.638981339967028,21.7276909027937,21.255242424863432,21.58914566040039,245215000
NVDA,2021-09-28,21.144601235884615,21.34893052299368,20.58344140631402,20.631284713745117,343069000
NVDA,2021-09-29,20.871502966534447,20.94825075454832,20.400048738103138,20.449886322021484,218394000
NVDA,2021-09-30,20.70006335689361,20.997088873720934,20.620325128983062,20.64823341369629,221009000
NVDA,2021-10-01,20.68212181172919,20.79076450155357,20.13691029679446,20.674148559570312,240978000
NVDA,2021-10-04,20.43692580745961,20.47480160606298,19.49103082581489,19.667451858520508,345635000
NVDA,2021-10-05,19.884741262731815,20.580457952473463,19.789054624206987,20.38410186767578,279282000
NVDA,2021-10-06,20.054183467600772,20.652219202114356,20.014313404708272,20.632286071777344,297202000
NVDA,2021-10-07,21.022998514575608,21.252247535524535,20.9033921481847,21.00605583190918,256919000
NVDA,2021-10-08,21.03197660701689,21.136632686521562,20.707042768746597,20.762859344482422,151258000
NVDA,2021-10-11,20.507693882375722,20.994096456605053,20.44390216537423,20.627300262451172,163388000
NVDA,2021-10-12,20.759866211548562,20.988117194123532,20.460848337072985,20.60338020324707,162134000
NVDA,2021-10-13,20.849571259430128,20.921336231312484,20.645241941754325,20.870502471923828,180652000
NVDA,2021-10-14,21.218359995410317,21.68383134051635,21.052902671473788,21.674861907958984,243589000
NVDA,2021-10-15,21.738651631224155,21.859256088546132,21.591136975232704,21.790481567382812,226994000
NVDA,2021-10-18,21.677854960050606,22.218081780697908,21.57319699245635,22.149307250976562,189494000
NVDA,2021-10-19,22.20313074793577,22.30579445739423,21.964914136514288,22.217086791992188,161473000
NVDA,2021-10-20,22.232033823134188,22.359615354512936,21.910090500609137,22.03069496154785,146276000
NVDA,2021-10-21,22.024716293024067,22.636708092213606,22.010762150737015,22.617769241333008,187590000
NVDA,2021-10-22,22.748339913629675,23.054334844956028,22.48719785150225,22.651657104492188,249384000
NVDA,2021-10-25,22.897851941944545,23.278602340486742,22.695516863119877,23.090221405029297,230235000
NVDA,2021-10-26,23.910525487792796,25.176371413393948,23.845737588941468,24.63614273071289,485898000
NVDA,2021-10-27,24.39394293454579,25.007927133813123,24.20256965592996,24.371017456054688,245990000
NVDA,2021-10-28,24.79662140845552,24.868386389920456,24.442783111276334,24.85941505432129,234204000
NVDA,2021-10-29,24.91921563206718,25.624899789420567,24.918219450808614,25.48336410522461,292503000
NVDA,2021-11-01,25.565094542912135,25.80929200930688,25.144474150231424,25.742511749267578,265740000
NVDA,2021-11-02,25.737527951466095,26.590726680343938,25.71559865861731,26.314632415771484,294112000
NVDA,2021-11-03,26.582757025267508,26.696384427226477,26.14918053197211,26.5109920501709,239910000
NVDA,2021-11-04,27.139927249878582,31.26239704427072,27.02929029769168,29.703514099121094,1153631000
NVDA,2021-11-05,30.088252938531244,31.29728433418583,29.313794225323047,29.65467643737793,851260000
NVDA,2021-11-08,30.05037569360793,30.998264961741995,29.809166754618374,30.70323371887207,503101000
NVDA,2021-11-09,32.17639923609389,32.204307519629445,29.86598118563401,30.556713104248047,646746000
NVDA,2021-11-10,29.259970949508748,30.74908322904024,28.68386069593988,29.362632751464844,636206000
NVDA,2021-11-11,30.36832850950686,30.489929144616983,29.679589036849205,30.29058265686035,332172000
NVDA,2021-11-12,29.911826611453552,30.579634873996568,29.533068664937748,30.29058265686035,413054000
NVDA,2021-11-15,30.45205912496515,30.543757233968925,29.151327703396426,29.926782608032227,384909000
NVDA,2021-11-16,29.661650656013027,30.290585092245067,29.608822634811435,30.104196548461914,264484000
NVDA,2021-11-17,30.31849809734663,30.409201930373957,28.705790752092632,29.165283203125,428508000
NVDA,2021-11-18,32.26112405677025,32.65283625350955,31.21854422447708,31.571386337280273,781711000
NVDA,2021-11-19,32.137517323017796,32.97975412922735,31.800623741199225,32.87709045410156,533867000
NVDA,2021-11-22,33.40735381658586,34.533658301488515,31.795644847195604,31.85146141052246,754335000
NVDA,2021-11-23,31.431844462985936,32.25414653332147,30.778986374975506,31.642154693603516,532163000
NVDA,2021-11-24,31.35808076043458,32.74751961280794,30.82682344260041,32.56711196899414,435162000
NVDA,2021-11-26,32.49335390329238,32.60299466798655,31.24744493690994,31.399944305419922,283069000
NVDA,2021-11-29,32.26012461188157,33.30270053648563,31.931202291527786,33.26681900024414,454964000
NVDA,2021-11-30,33.06049435573746,33.24389436052743,31.759764944757165,32.56910705566406,622066000
NVDA,2021-12-01,33.114390390664795,33.184169646455935,31.281179063188567,31.33600616455078,484368000
NVDA,2021-12-02,31.115692017225935,32.37571098071058,30.927286193911225,32.024818420410156,472890000
NVDA,2021-12-03,31.899227266863253,32.027822639120906,30.035115336865402,30.596343994140625,544325000
NVDA,2021-12-06,29.785896749769435,30.145759897248112,27.949698785402717,29.94240379333496,658938000
NVDA,2021-12-07,30.859514259780514,32.346816391112846,30.554476224251633,32.32488250732422,593053000
NVDA,2021-12-08,31.898226458005908,32.188310380047575,31.322045727763758,31.725770950317383,475551000
NVDA,2021-12-09,31.63406386343503,32.10358318046431,30.332176907618503,30.39398193359375,488507000
NVDA,2021-12-10,31.051903118678588,31.206415682530494,29.766962833942674,30.102901458740234,488825000
NVDA,2021-12-13,30.15374302232693,30.19860138828651,28.02745875745351,28.072317123413086,598344000
NVDA,2021-12-14,27.61176761656936,28.58768456683166,27.16418223461943,28.247758865356445,667035000
NVDA,2021-12-15,28.31055963968994,30.403946500307338,27.75032926972712,30.363075256347656,698297000
NVDA,2021-12-16,31.053897441434426,31.061871670056004,28.004530741243016,28.297603607177734,707366000
NVDA,2021-12-17,27.896871959169967,28.830921489909592,27.672580135131074,27.713451385498047,713758000
NVDA,2021-12-20,27.219012340762006,28.05536898927544,27.059516359346297,27.6317081451416,461847000
NVDA,2021-12-21,28.284645850680768,29.028296854991318,27.31470852270142,28.98343849182129,524385000
NVDA,2021-12-22,28.80002091891176,29.4619294942851,28.35941146999594,29.307416915893555,395184000
NVDA,2021-12-23,29.661295177874464,29.964338677580162,29.338316106879212,29.54665756225586,343022000
NVDA,2021-12-27,29.566596240467327,30.989102457785446,29.54665876702278,30.847549438476562,403686000
NVDA,2021-12-28,31.21339111350028,31.231334077242877,29.91748399123054,30.22650909423828,420591000
NVDA,2021-12-29,30.177665528495464,30.451799123179573,29.273520345909006,29.90652084350586,343139000
NVDA,2021-12-30,29.733066714604764,30.361083746132028,29.446971799242743,29.492826461791992,308864000
NVDA,2021-12-31,29.580546849229506,29.93542658854919,29.238626655486247,29.318374633789062,266530000
NVDA,2022-01-03,29.721106030264906,30.61428422261977,29.69119982289277,30.026142120361328,391547000
NVDA,2022-01-04,30.18165084016446,30.372049319821922,28.25972307978426,29.1977596282959,527154000
NVDA,2022-01-05,28.857828469194196,29.323358674496106,27.446289504860772,27.517065048217773,498064000
NVDA,2022-01-06,27.55295615903355,28.348443450993756,26.979768076203065,28.089262008666992,454186000
NVDA,2022-01-07,28.052379478532124,28.332494693927416,26.971791660779605,27.16119384765625,409939000
NVDA,2022-01-10,26.497290128969677,27.382494114013422,25.5632406683439,27.313711166381836,594681000
NVDA,2022-01-11,27.23695493896439,27.97661882621992,26.754479886883722,27.729398727416992,404089000
NVDA,2022-01-12,27.978608560513216,28.504945618330236,27.52105444566208,27.910823822021484,383413000
NVDA,2022-01-13,28.289627869102336,28.390309630110426,26.41455104320911,26.491310119628906,540171000
NVDA,2022-01-14,26.21717640732011,27.111352875878474,26.12745967935316,26.857154846191406,395832000
NVDA,2022-01-18,26.177302480368454,26.554112344866216,25.688845811972694,25.821426391601562,424270000
NVDA,2022-01-19,25.996870135634115,26.459407663390692,24.97310403064186,24.988056182861328,488315000
NVDA,2022-01-20,25.22431503185262,25.498448638286458,24.00217414256686,24.07394790649414,435181000
NVDA,2022-01-21,23.43297273498428,24.744828429105826,23.18974164646766,23.300392150878906,718958000
NVDA,2022-01-24,22.259678694181396,23.30637129274654,20.82222037714528,23.298397064208984,913982000
NVDA,2022-01-25,22.474995512389242,22.870746504571382,21.9307154992586,22.253694534301758,664616000
NVDA,2022-01-26,23.166811526105583,23.98123803745793,22.229771275614063,22.700284957885742,755959000
NVDA,2022-01-27,23.493783457519353,23.919438849325257,21.60674309968497,21.874897003173828,573353000
NVDA,2022-01-28,21.94267865750041,22.78601509261585,21.22893388945279,22.7680721282959,543774000
