Date,AAPL_return_1d,AAPL_cum_return_5d,QQQ_return_1d,QQQ_cum_return_5d,MSFT_return_1d,MSFT_cum_return_5d,NVDA_return_1d,NVDA_cum_return_5d,AAPL_mean_return_3d,AAPL_mean_return_5d,AAPL_mean_return_10d,AAPL_mean_return_20d,AAPL_volatility_5d,AAPL_cum_return_10d,AAPL_volatility_10d,AAPL_cum_return_20d,AAPL_volatility_20d,AAPL_close_to_ma20,AAPL_volume_to_ma20,AAPL_daily_range,AAPL_minus_QQQ_1d,AAPL_minus_peer_mean_1d,previous_direction,target_next_day_up,target_date
2025-01-24,-0.00393466901893802,-0.02400772610440083,-0.0056510500002078246,0.03225606582789875,-0.0059323356234963764,0.045880732814517655,-0.031245851205694786,0.06775481606559919,0.0002169695704135425,-0.004745931964330441,-0.008367999765103062,-0.006673045919026249,0.0158699119087656,-0.0820766145757802,0.018708141664535865,-0.12727712252116263,0.015172782940348494,-0.06905419494519993,0.09905045026128567,0.01894246002256151,0.001716380981269805,0.014654424395657561,0,1,2025-01-27
2025-01-27,0.03178037766199315,-0.0005217404089182809,-0.029114513510623552,-0.014432261664029444,-0.02139348154687859,0.012889534041029549,-0.16968176559118442,-0.14007696607325104,0.009028731161926781,0.0001030737960476591,-0.0027795874752038372,-0.005657923053379937,0.02276616770493276,-0.029512273814616186,0.02160742178593167,-0.10975976637372109,0.01701802793469072,-0.0337469038565289,0.7781410825465755,0.03554336616745571,0.060894891172616705,0.12731800123102466,1,1,2025-01-28
2025-01-28,0.03654390239678551,0.07015817548345593,0.014779804270462549,-0.005697507986142325,0.029086855476853746,0.04364054782826088,0.0892587737132573,-0.08407278038384625,0.02146320367994688,0.013795037754003859,0.0019092167382357417,-0.003989518562774424,0.01896419241024363,0.01646761800780938,0.024655834651769258,-0.0801481911170775,0.019398779039237566,0.005953125136728188,0.3574169066785289,0.039368778221571636,0.02176409812632296,-0.022628912198270013,1,1,2025-01-29
2025-01-29,0.004616855978554435,0.06938299023884631,-0.0018781175036002296,-0.020093691429118765,-0.010889987144788393,-0.008673313310936903,-0.04101105299054608,-0.15890394291109133,0.024313712012444366,0.013649390372224058,0.0028487082920568563,-0.003096564493764625,0.01904792483282183,0.02606309317818667,0.024551480705635707,-0.06350002402333732,0.0193614507062528,0.01407189189275937,-0.186729084169314,0.024440199233783964,0.0064949734821546645,0.030567376046221673,1,0,2025-01-30
2025-01-30,-0.007394784495044382,0.06228195272776005,0.004262345519047361,-0.018004720233139482,-0.06180903204598032,-0.07100809813642928,0.007679827087147872,-0.15330814153425898,0.011255324626765187,0.012322336504670139,0.0001416372118322462,-0.002803133334366542,0.020480046015552082,-0.0011771863495231294,0.02397560886393854,-0.05793018348297896,0.019243368855682466,0.009697894417955988,-0.02242149867221077,0.015067917957178292,-0.011657130014091743,0.01966981798437184,0,0,2025-01-31
2025-01-31,-0.006692234021185128,0.0593410697914214,-0.001453036929474294,-0.013858862765435909,0.00016870792319667594,-0.06530645402214275,-0.036742850007775774,-0.1581125226432436,-0.0031567208458916918,0.011770823504220717,0.0035124457699451384,-0.002784855415722776,0.021056305290436738,0.03390869953672593,0.019615459928683247,-0.05758335412410698,0.019239288136782867,0.006023289949644184,0.6824160181786612,0.05826271186440695,-0.005239197091710834,0.01159483702110442,0,0,2025-02-03
2025-02-03,-0.03385593403296361,-0.008048504727969918,-0.008003214518736979,0.007584160831133113,-0.00997437533066925,-0.054399756917776654,-0.02839997467282296,-0.014862181239635341,-0.015980984183064373,-0.0013564388347706347,-0.0006266825193614878,-0.0031658571048857496,0.02546205820979998,-0.008566045906740372,0.022783484866095098,-0.06495808346699594,0.019795548581334324,-0.024743955074647883,0.20021946629935639,0.02688480781761855,-0.02585271951422663,-0.014668759031217504,0,1,2025-02-04
2025-02-04,0.021007868918275108,-0.02291617372295429,0.01227560036615305,0.005097713841494933,0.003528567111288128,-0.07788458092716077,0.01705796506667734,-0.08016140017578732,-0.00651343304529121,-0.004463645530472715,0.004665696111765571,-0.0020149897848264708,0.020054415733651014,0.04563424482303713,0.020765167214380018,-0.04339256434945349,0.020522071601248325,-0.002002033392840441,-0.2625954106045034,0.027835098373634803,0.008732268552122058,0.010714602829292375,1,0,2025-02-05
2025-02-05,-0.001417521612896766,-0.02878517015793114,0.004537824800921353,0.011558496893645742,0.0022310702452519315,-0.06565224157496896,0.052086035354348637,0.009135036094853888,-0.004755195575861755,-0.005670521048762955,0.003989434661730551,-0.0024228130827579296,0.019546476551766175,0.03860061890082389,0.02085052673832183,-0.05114287144592333,0.02041974308041902,-0.0007329213029776405,-0.3488306199152944,0.018927147044263626,-0.005955346413818119,-0.02857607441269705,0,1,2025-02-06
2025-02-06,0.0032262312874222765,-0.018393034518516038,0.005219580206724306,0.012522686068079825,0.006121597898967712,0.0020001170443832983,0.030841659567378166,0.03233031700419242,0.007605526197600206,-0.003546317892269624,0.004388009306200258,-0.0016921202928674884,0.019886408076899745,0.04274336410284185,0.0207876606693176,-0.03711668525485434,0.02034339135060748,0.004431681082777583,-0.5037124589395623,0.0144499200683367,-0.0019933489193020293,-0.015255397445750662,1,0,2025-02-07
2025-02-07,-0.023968732161316675,-0.0354660218587185,-0.012613255273171142,0.001206268641182895,-0.014597772233028827,-0.012793402016610611,0.009014922225201616,0.08136928392497422,-0.007386674162263722,-0.007001617520295933,0.0023846029919623924,-0.002991698386570335,0.021962238293791604,0.021770456254360582,0.022568027946329616,-0.06209300366854764,0.020915728631565104,-0.01645149384803546,-0.3426202428801257,0.02960947743525285,-0.011355476888145533,-0.02117730715740307,0,1,2025-02-10
2025-02-10,0.0011874024339522116,-0.0004810854290298039,0.012105183692590726,0.021501348863390835,0.006028083539371121,0.0031634910039495256,0.028727576809523425,0.14495098197819267,-0.006518366146647396,7.049773087230982e-06,-0.0006746945308417019,-0.0017271410030227697,0.016044144491020627,-0.008525718138649774,0.020076441904412788,-0.03778637862509193,0.02032842271760077,-0.013375985092169418,-0.4384565269958215,0.014891278192565758,-0.010917781258638515,-0.01619042774049506,1,1,2025-02-11
2025-02-11,0.021831774959728323,0.00032548002196364223,-0.002380694289970231,0.006711478639161328,-0.0018921239430869097,-0.0022552280439932515,-0.005764600074434356,0.1192585246482274,-0.00031651825587871346,0.000171830981377874,-0.0021459072745474207,-0.00011834526815583946,0.016315688387756412,-0.022598152457717346,0.017407674610698816,-0.00650267219226397,0.020876398173587822,0.00849650502539534,-0.09223954065141526,0.030521842463068403,0.024212469249698554,0.025660136968488956,1,1,2025-02-12
2025-02-12,0.01827011978585502,0.020047485724002723,0.0005870733004280648,0.002752178365340807,-0.005833234140180332,-0.01028343409238297,-0.012500168292961633,0.05054868859135864,0.013763099059845185,0.004109359261128232,-0.0007805808938173619,0.0010340636991197471,0.018112896796741575,-0.009314754721732488,0.01849829496954342,0.016505567136209764,0.021238641291843576,0.026066389399908463,-0.23918957402516294,0.02651249279157976,0.017683046485426956,0.027436821002426004,1,1,2025-02-13
2025-02-13,0.01967325127195485,0.03677027551922718,0.014385972140796843,0.011896070566238093,0.0036671627566020604,-0.012697849134677974,0.03164559322101046,0.05136799137923043,0.01992504867251273,0.007398763258034746,0.0019262226828825613,0.0010339299473574037,0.019362735135499666,0.017700924053830613,0.01938219674506839,0.0165029004181374,0.021238517722670255,0.04536462920109807,-0.10875410492824111,0.028029599005869533,0.005287279131158007,0.0020168732831485903,1,1,2025-02-14
2025-02-14,0.012710790550175988,0.07573238679637684,0.004198362351831131,0.02912499317984696,-0.005139534817124813,-0.0032213755881567163,0.02631381871952132,0.06939300335843979,0.016884720535995285,0.014734667800333279,0.003866525140018673,0.0036894854549819056,0.008289789435065488,0.037580438452125,0.019394751087897583,0.07276344178478245,0.01898604834411879,0.05486474370509131,-0.30226985540203777,0.018642671483270406,0.008512428198344857,0.0021236485989777343,1,0,2025-02-18
2025-02-18,-0.0005315679094167747,0.07388542780966856,0.0022670523965500067,0.019121421450275067,0.0029625024154127377,-0.006258771646735495,0.0039611041169134165,0.04364751620285534,0.010617491304238022,0.014390873731659481,0.007198961752373357,0.0032861396165059344,0.008997513789113034,0.07336879717790179,0.014417255427338523,0.06417427078641325,0.01898573352428086,0.05096304974779553,-0.15282713847487017,0.013662192993877073,-0.0027986203059667814,-0.003993371175579852,0,1,2025-02-19
2025-02-19,0.001636120475941194,0.05266097620551591,0.00027828021232756406,0.021837705967697296,0.012523198205665498,0.008093484540042217,-0.0012195664723472222,0.0484184316522871,0.004605114372233469,0.010351742834902056,0.005261786908139965,0.004963741509952768,0.009348326655928777,0.05300359632317164,0.013635933365328359,0.10105662023732176,0.017100252775680422,0.04762166054563721,-0.4073203506181514,0.011638791610064982,0.00135784026361363,-0.004015695390717944,1,1,2025-02-20
2025-02-20,0.0039203879547053955,0.037826599330309074,-0.0042447295614687075,0.016903284482715497,0.005290676147367446,0.0193732233812276,0.006320622976546231,0.06840027249080416,0.0016749801737432717,0.00748179646867213,0.005795577864900181,0.004892506263315366,0.008471179321621313,0.05863241326437385,0.013448605750415454,0.09949627960485152,0.017101547980737715,0.046747603284492456,-0.38731233811014554,0.010128973170961083,0.008165117516174103,-0.0018852616072514428,1,0,2025-02-21
2025-02-21,-0.0011389422057870302,0.01664388422557761,-0.02075442738416955,-0.01832431987734673,-0.019032636089064914,-0.003681797225264516,-0.04053964441074476,-0.006356725515446859,0.0014725220749531864,0.0033193577731237545,0.00535906051557925,0.004873534910889754,0.005614703954753445,0.05402615995348925,0.013611129116702638,0.09907878388230151,0.017108357067856725,0.04065115163217725,0.015328875274588816,0.014131546233260373,0.01961548517838252,0.028647198044117805,0,1,2025-02-24
2025-02-24,0.0063124340025495496,0.010220678198805233,-0.011804547687532363,-0.03396830834197817,-0.01031334871943701,-0.008863192153542365,-0.030871107960494082,-0.06172129019448713,0.003031293250489305,0.0020396864635984667,0.008387177131965873,0.0053858900619641326,0.0031093128021014407,0.08672710134985517,0.008922257547941882,0.11038564617022018,0.016983672604769986,0.04179731314298207,-0.01721911519390462,0.017968443268861125,0.018116981690081913,0.026904662342515095,1,0,2025-02-25
2025-02-25,-0.00024287121115651455,0.01051248068595334,-0.012599286116940278,-0.048297178186205825,-0.015098892841606704,-0.026711629754334054,-0.02801661924505383,-0.09160692709371332,0.0016435401952020017,0.002097425803250519,0.008244149767455,0.0037847276183066493,0.0030517763571550932,0.08517462762844441,0.00906088374521514,0.07592273462207011,0.01583499974599303,0.037730795318085875,-0.03748508389852889,0.02060393651320733,0.012356414905783764,0.021314884832173753,0,0,2025-02-26
2025-02-26,-0.027040139913881323,-0.018417904741387825,0.002415704010644948,-0.046263551843905515,0.00459924898565256,-0.03432852943221121,0.0367212871813456,-0.05709963451747013,-0.0069901923741627625,-0.0036378262747139845,0.003356958280094036,0.0006055255027733076,0.013431052705042844,0.03327316662078639,0.013167331889558919,0.009923102071021539,0.015285114063135456,0.00916982993950266,-0.08042047228369098,0.024338454109966535,-0.02945584392452627,-0.0477004079973804,0,0,2025-02-27
2025-02-27,-0.012730889246679977,-0.03469867337620647,-0.027771276684415702,-0.06879732711635245,-0.018012223498855895,-0.056713045576438526,-0.08478068700982089,-0.14245956506128132,-0.013337966790572605,-0.006968081714991059,0.00025685737684053576,-0.0002618617584884131,0.01314987540292132,0.0018153931390074707,0.012913033285330338,-0.007516271524538265,0.015535666095356341,-0.0033017779977213557,-0.14446649211013485,0.02275604334524868,0.015040387437735725,0.038665566007658414,0,1,2025-02-28
2025-02-28,0.01913186340897388,-0.015108926234724707,0.015791643740880934,-0.034044247738995725,0.011362222298084035,-0.027485698721755325,0.039700371673689006,-0.07074314875320376,-0.006879721917195806,-0.0029139205920388767,0.0002027185905424389,0.0010644706367125,0.017725151963039375,0.001283486771829212,0.012823407626478586,0.019007129727532268,0.01601945582911092,0.014805555864247033,0.18005618791151168,0.049164735236913164,0.0033402196680929475,-0.006399433576912639,1,0,2025-03-03
2025-03-03,-0.015754233800356232,-0.03670586115520713,-0.021882591357656023,-0.04389548135063892,-0.021411174312657266,-0.03839096261364827,-0.08693563240438495,-0.12450105843819881,-0.0031177532126874428,-0.007327254152620033,-0.002643783844510783,0.0006113706477539449,0.01760031609836312,-0.026860341751279382,0.012897479308953096,0.009710673280858506,0.01637461561774267,-0.0016614259513614282,0.03763094499427844,0.03327310931211151,0.006128357557299791,0.03841916955816488,0,0,2025-03-04
2025-03-04,-0.008822400114137041,-0.04497247878493371,-0.0030178189189887794,-0.0346177038946901,0.0003088456951749752,-0.02334760393025459,0.016920938730529356,-0.08402425068307307,-0.0018149235018397973,-0.009043159933216138,-0.0034728670649828096,0.0018630473436952733,0.017149415613911787,-0.03493277041360632,0.013012578554400533,0.0358730514169574,0.014444266288700427,-0.012161739563602447,0.2086865393284656,0.022845822132688997,-0.005804581195148262,-0.017437292326989207,0,0,2025-03-05
2025-03-05,-0.0008053418580530325,-0.019221206625959053,0.013036083157005551,-0.024389685753312462,0.031934366955736815,0.0032270809396455213,0.011294060111450399,-0.10649000271920828,-0.008460658590848769,-0.0037962003220504805,-0.0037170132983822325,0.0007723868048788663,0.013988631598585047,-0.03728509701469551,0.012928704794257275,0.01374225507743887,0.013728389799684885,-0.01361719279611262,0.05849780702983143,0.03105118840099051,-0.013841425015058584,-0.02241955539164664,0,0,2025-03-06
2025-03-06,-0.0017391065366217928,-0.00830168400950182,-0.02750934986936482,-0.024126847908458537,-0.010298692177502788,0.011107447372341595,-0.05737418573970754,-0.07973359305022021,-0.003788949502937289,-0.0015978437800388435,-0.004282962747514951,0.0007563075586926149,0.013066812610932076,-0.04271229996379022,0.012678686833428052,0.01341578807763466,0.013731277727246513,-0.015973966946869367,0.006132632588318421,0.019971941153582133,0.025770243332743026,0.03209733242198337,0,1,2025-03-07
2025-03-07,0.015892492236748712,-0.011453856021490738,0.007353429238719844,-0.03223345819117629,-0.009020184772629891,-0.00926982511243124,0.019173286967559156,-0.09790266079543475,0.004449347947357962,-0.0022457180144838775,-0.002579819303261377,0.0013896206061589367,0.011801046097237476,-0.02638972679048357,0.014200543968921595,0.026210697562294216,0.014137284834778312,-0.0016099195141543454,0.01227476341805045,0.02764880749506698,0.008539062998028868,0.01081594113928408,1,0,2025-03-10
2025-03-10,-0.04847953160793628,-0.04432213757188319,-0.038756272862125574,-0.04892857500729575,-0.03343422477658964,-0.021442045534473486,-0.05067004889183124,-0.06207267163757857,-0.011442048635936453,-0.008790777575999886,-0.00805901586430996,0.00016408063382795658,0.02396849626746782,-0.07940111649927484,0.019839339461368254,0.00043975617265590294,0.01718512353980776,-0.050031237362434755,0.5227160220989806,0.05248814254290392,-0.009723258745810703,-0.006427394773725836,0,0,2025-03-11
2025-03-11,-0.029189323366758724,-0.06395960484368635,-0.0023904218712512693,-0.04833006942158813,0.0007628805224979551,-0.020997883320180044,0.016638680910238124,-0.0623330038947012,-0.020592120912648764,-0.012864162226524223,-0.01095366107987018,-0.0013547556562075902,0.025647088582973727,-0.10605566165669456,0.02066667360494507,-0.02991428551774733,0.018390041378115368,-0.07644694232066795,0.5386956572702113,0.03799130378906328,-0.026798901495507454,-0.03789010408312676,0,0,2025-03-12
2025-03-12,-0.017478750557457734,-0.07957916799929354,0.011280776718877839,-0.04997904558728494,0.007412227476897293,-0.044262179213458985,0.06427599970802578,-0.013208403930296986,-0.03171586851071758,-0.01619884396640516,-0.009997522144227822,-0.003320281932066893,0.024755662869256095,-0.09727076699401627,0.020051773420631018,-0.06723410681075348,0.01787497656183528,-0.08961223282834985,0.25287353674095847,0.031523626475131766,-0.028759527276335572,-0.05332286414991927,0,0,2025-03-13
2025-03-13,-0.03364364095788941,-0.1089959249902811,-0.017990579046339494,-0.04068020889316171,-0.011741064199843998,-0.04565505349027377,-0.0013824634742628517,0.04540675400951377,-0.026770571627368622,-0.022579750850658685,-0.012088797315348765,-0.0059159699692541146,0.02420241955153094,-0.11639275927219017,0.021412861858213693,-0.11478866474979554,0.0183380388137778,-0.11519398589308816,0.20971659775375207,0.040156421514019956,-0.015653061911549915,-0.027081877120835984,0,1,2025-03-14
2025-03-14,0.01817056369559933,-0.10699790751450444,0.024170565836783897,-0.02466496389572137,0.025846859900428232,-0.012076985226766923,0.05269075080871022,0.07978695561493954,-0.010983942606582605,-0.022124136558888563,-0.01218492728668622,-0.0059911043480718905,0.025112074656036404,-0.11722622490872325,0.021258730859066963,-0.1160931964458759,0.018230439611201705,-0.09375508442043767,0.17733011374587293,0.020469319428292655,-0.006000002141184568,-0.021098241658969896,1,1,2025-03-17
2025-03-17,0.002388796001654203,-0.059257974948088155,0.006483669682431525,0.021238171541564155,0.0003602815567784745,0.02246424459478069,-0.0175885256660947,0.11741454464162637,-0.004361427086878626,-0.011950471036970467,-0.010370624306485176,-0.00650720407549798,0.02185877877357521,-0.10095367240209108,0.021690087977130984,-0.12510236401160357,0.0178144889559166,-0.08565181980861847,-0.06495669773921076,0.024532710280373928,-0.004094873680777322,0.011002918056312316,1,0,2025-03-18
2025-03-18,-0.0061214000921731015,-0.03690452810474032,-0.017047344805643738,0.006234096293989966,-0.013326490396163848,0.008069348187707881,-0.03430106695951218,0.061425316375126826,0.004812653201693477,-0.007336886382053343,-0.010100524304288783,-0.0067866956846357965,0.019631601179470885,-0.09850373391390466,0.02172829342448074,-0.12999549600581362,0.017759567657702317,-0.08503699897166683,-0.16951495703515407,0.0172080885857747,0.010925944713470637,0.017692378585664914,0,1,2025-03-19
2025-03-19,0.01198926607169426,-0.008019134127385752,0.013381369317085667,0.008324206126391953,0.011211970469916954,0.011871569699201112,0.018106204951170657,0.015379188284092349,0.0027522206603917874,-0.0014432830562229437,-0.008821063511314054,-0.006269038404848143,0.020239620910365137,-0.08696014610474723,0.022691792053029673,-0.12100292563551507,0.018164274002899158,-0.068128254491849,0.041814508192363986,0.023276316572083875,-0.0013921032453914073,-0.0026698216388495455,1,0,2025-03-20
2025-03-20,-0.005296390367379944,0.02107978980762626,-0.003389539667178476,0.023316507754532312,-0.0025269423082511233,0.02130584612625608,0.008594252615910847,0.025523362119277193,0.0001904918707137382,0.004226167061878949,-0.009176791894389868,-0.00672987732095241,0.0106751941683607,-0.09021374637133772,0.022596117214533383,-0.12907280973925794,0.018008404960976106,-0.06665295663377091,-0.07857787709286512,0.024614685297640524,-0.0019068507002014679,-0.008330045521209806,0,1,2025-03-21
2025-03-21,0.019476844222606093,0.022389802779425816,0.003296694837295,0.0024600435218748995,0.011425907871364549,0.006948729884345806,-0.0070024141076757696,-0.032629267352924374,0.008723239975640137,0.004487423167280302,-0.00881835669580413,-0.005699087999532754,0.011108946448110798,-0.0870037667821395,0.023061602807644462,-0.11109748793749952,0.01891258770686622,-0.0427824801787825,0.7090406879389981,0.03463598941958506,0.016180149385311093,0.017265097340761704,1,1,2025-03-24
2025-03-24,0.01127044431081825,0.03144866965761017,0.021944304665106218,0.017858871425856737,0.004651654992811283,0.011268366629767046,0.031520908262874014,0.015728300042102683,0.0084836327220148,0.0062637528291131115,-0.0028433591039286775,-0.005451187484119319,0.011395867334957639,-0.02967288976919935,0.019032378507170208,-0.10671794569103987,0.019109783625896326,-0.026364409811373557,-0.19050782045882098,0.013138195771380255,-0.010673860354287967,-0.006815837317024398,1,1,2025-03-25
2025-03-25,0.013681817138508912,0.05200047756394999,0.00570664971191448,0.04142089657293013,0.005291495283754388,0.03035044371525286,-0.005930270007605598,0.04556888531443981,0.014809701890644419,0.010224396275249514,0.001443754946598086,-0.0047549530666360475,0.009255611162173322,0.013176896373491065,0.01717640834544358,-0.09427624974667581,0.019557934497755596,-0.007947542003806207,-0.36180949661201356,0.017966499541724888,0.007975167426594432,0.014001204500434516,1,0,2025-03-26
2025-03-26,-0.009921752639865389,0.02922315875112358,-0.018400795513689006,0.008759342300031836,-0.01313394738591922,0.005543748385332448,-0.057419907130132564,-0.031994489151752625,0.0050101696031539245,0.005842192532937584,0.0021994547383573206,-0.0038990337029352505,0.012741657608581664,0.020969680194086626,0.016400080485029812,-0.07834082367602768,0.01889466304545114,-0.013673138335935864,-0.3563836432359695,0.02053899280833207,0.008479042873823617,0.025355174618160503,0,1,2025-03-27
2025-03-27,0.010472618545503964,0.0455394051249427,-0.005697928777791628,0.006422813461856691,0.0015642581772612463,0.009668051332539784,-0.02048169079087525,-0.05990033273343209,0.004744227681382496,0.008995994315514367,0.006611080688696658,-0.0027388583133260537,0.011147195186110622,0.06757915602056697,0.010592224896234063,-0.05667932769014283,0.019035673045672347,-0.00035056337368821744,-0.30466045896968474,0.01979007287818328,0.016170547323295592,0.019931334852310967,1,0,2025-03-28
